Fake_Id,Designation,Recruitment_Type,Account_code,Avg_In_Tim,Avg_Out_Tim,Avg_Office_hr,Avg_Bay_hr,Avg_Break_hr,Avg_Cafeteria,Avg_OOO_hr,Unbilled,Half_Day,Full_Day,Online_Checkin,Exemptions,Unallocated,avg_in_time_hr,avg_office_hours,avg_break_hours,avg_ooo_hours,total_leaves,unbilled_flag,unallocated_flag,bay_hours,cafeteria_hours,efficiency,break_utilization,punctuality,absenteeism_days,burnout_hours,Cluster,Behavior_Type,Name
721,SE,Campus-2023,TS,10:23:38,22:22:44,11:07:29,05:29:36,00:40:49,00:39:08,00:33:06,Billed,5,10,0,4,No,10.383333333333333,11.116666666666667,0.6666666666666666,0.55,15,0,0,5.483333333333333,0.65,83.20839580209895,0.1184407796101948,1.3833333333333329,12.5,2.116666666666667,3,Silent Overworker,Alex Brown
722,SSE,Campus-2020,TS,10:30:19,18:23:34,11:52:23,06:32:33,01:33:52,00:33:34,00:59:32,Billed,2,2,1,2,No,10.5,11.866666666666667,1.55,0.9833333333333332,4,0,0,6.533333333333333,0.55,74.01685393258427,0.1769662921348314,1.5,3.0,2.866666666666667,3,Silent Overworker,Riley Jackson
723,SSE,Lateral,SN,09:39:07,22:33:43,08:06:52,08:31:59,01:19:25,00:34:05,00:16:31,Billed,4,2,9,5,No,9.65,8.1,1.3166666666666669,0.2666666666666666,6,0,0,8.516666666666667,0.5666666666666667,73.45679012345678,0.2325102880658436,0.6500000000000004,4.0,0.0,2,Erratic / At-Risk,Peyton Robinson
724,SSE,Campus-2021,SN,11:57:17,22:57:00,10:27:13,05:39:09,00:44:05,00:37:00,01:29:53,Billed,5,3,6,4,No,11.95,10.45,0.7333333333333333,1.4833333333333334,8,0,0,5.65,0.6166666666666667,72.88676236044657,0.1291866028708134,2.9499999999999997,5.5,1.4499999999999993,0,Consistent Performer,Riley Lewis
725,TDS,Campus-2023,TS,09:28:35,19:11:31,09:23:58,08:16:21,00:51:27,00:45:02,00:16:12,Billed,2,0,2,9,No,9.466666666666669,9.383333333333333,0.85,0.2666666666666666,2,0,0,8.266666666666667,0.75,80.10657193605684,0.1705150976909414,0.4666666666666668,1.0,0.3833333333333328,2,Erratic / At-Risk,Sage Jackson
726,SSE,Campus-2022,TS,11:23:28,19:32:53,07:33:52,07:07:35,00:49:24,00:36:48,01:29:57,Unbilled,5,11,5,5,Yes,11.383333333333333,7.55,0.8166666666666667,1.4833333333333334,16,1,1,7.116666666666666,0.6,61.58940397350994,0.1876379690949227,2.383333333333333,13.5,0.0,0,Consistent Performer,Reese Lewis
727,TDS,Campus-2020,TS,11:55:39,20:45:53,10:26:05,07:19:35,01:35:07,00:29:03,01:00:00,Unbilled,2,12,9,1,No,11.916666666666666,10.433333333333334,1.5833333333333337,1.0,14,1,0,7.316666666666666,0.4833333333333333,70.60702875399362,0.1980830670926517,2.916666666666666,13.0,1.4333333333333336,0,Consistent Performer,Dakota Hall
728,SSE,Campus-2022,TM,09:40:15,19:06:33,08:19:05,09:10:24,00:53:23,00:38:20,00:36:05,Billed,0,14,8,2,No,9.666666666666666,8.316666666666666,0.8833333333333333,0.6,14,0,0,9.166666666666666,0.6333333333333333,74.54909819639278,0.1823647294589178,0.6666666666666661,14.0,0.0,2,Erratic / At-Risk,Avery Robinson
729,SSE,Lateral,TM,08:29:23,21:12:35,10:37:04,09:54:46,01:15:04,00:38:48,00:19:25,Billed,4,10,6,3,No,8.483333333333333,10.616666666666667,1.25,0.3166666666666666,14,0,0,9.9,0.6333333333333333,79.27786499215071,0.1773940345368916,0.5166666666666675,12.0,1.6166666666666671,3,Silent Overworker,Alex Taylor
730,SSE,Campus-2022,SN,10:18:04,22:31:37,07:18:02,05:24:57,01:31:13,00:36:44,00:29:58,Billed,0,4,9,6,No,10.3,7.3,1.5166666666666666,0.4833333333333333,4,0,0,5.4,0.6,64.3835616438356,0.2899543378995434,1.3000000000000007,4.0,0.0,1,Late Starter,Taylor Lewis
731,TDS,Campus-2020,TS,08:27:05,21:08:58,07:34:31,09:18:44,01:43:49,00:30:01,01:16:49,Billed,5,5,9,2,No,8.45,7.566666666666666,1.7166666666666668,1.2666666666666666,10,0,0,9.3,0.5,53.964757709251096,0.2929515418502202,0.5500000000000007,7.5,0.0,1,Late Starter,Peyton Johnson
732,SE,Lateral,TS,09:07:21,21:15:03,09:59:39,07:21:01,01:15:20,00:29:19,00:35:58,Billed,0,6,8,7,No,9.116666666666667,9.983333333333333,1.25,0.5833333333333334,6,0,0,7.35,0.4833333333333333,76.79465776293823,0.1736227045075125,0.1166666666666671,6.0,0.9833333333333324,2,Erratic / At-Risk,Alex Robinson
733,TDS,Campus-2022,TM,10:48:14,17:09:37,09:53:15,05:42:06,01:19:48,00:23:45,00:25:47,Billed,2,4,2,0,No,10.8,9.883333333333333,1.3166666666666669,0.4166666666666667,6,0,0,5.7,0.3833333333333333,78.58347386172007,0.1720067453625632,1.8000000000000007,5.0,0.8833333333333329,0,Consistent Performer,Avery Smith
734,TDS,Lateral,TS,10:40:14,18:35:28,10:55:10,05:25:02,01:18:35,00:16:58,01:29:11,Billed,4,2,2,3,No,10.666666666666666,10.916666666666666,1.3,1.4833333333333334,6,0,0,5.416666666666667,0.2666666666666666,72.06106870229007,0.1435114503816794,1.666666666666666,4.0,1.916666666666666,3,Silent Overworker,Finley Rodriguez
735,SSE,Campus-2023,SN,09:44:29,20:20:52,10:46:10,05:18:58,00:59:46,00:59:58,00:54:50,Billed,0,3,2,3,No,9.733333333333333,10.766666666666667,0.9833333333333332,0.9,3,0,0,5.3,0.9833333333333332,73.37461300309597,0.1826625386996903,0.7333333333333325,3.0,1.7666666666666675,3,Silent Overworker,Harper Brown
736,SSE,Campus-2023,TM,10:56:49,21:32:32,08:58:18,06:10:14,00:51:07,00:42:15,00:40:40,Unbilled,0,11,2,5,No,10.933333333333334,8.966666666666667,0.85,0.6666666666666666,11,1,0,6.166666666666667,0.7,75.27881040892194,0.1728624535315985,1.9333333333333336,11.0,0.0,0,Consistent Performer,Harper Rodriguez
737,SE,Campus-2021,TM,09:27:56,20:00:11,11:00:24,07:39:41,01:47:20,00:53:19,01:16:43,Billed,0,2,1,9,No,9.45,11.0,1.7833333333333332,1.2666666666666666,2,0,0,7.65,0.8833333333333333,64.24242424242425,0.2424242424242424,0.4499999999999993,2.0,2.0,3,Silent Overworker,Dakota Lee
738,AL,Campus-2020,TM,08:51:49,22:21:23,08:52:56,08:55:02,01:13:55,00:43:29,01:08:53,Billed,5,13,8,3,No,8.85,8.866666666666667,1.2166666666666668,1.1333333333333333,18,0,0,8.916666666666666,0.7166666666666667,65.41353383458647,0.2180451127819549,0.1500000000000003,15.5,0.0,2,Erratic / At-Risk,Avery Garcia
739,SE,Lateral,TS,09:47:15,22:48:35,11:48:01,08:14:19,01:40:01,00:59:28,00:33:47,Billed,0,0,1,3,No,9.783333333333331,11.8,1.6666666666666663,0.55,0,0,0,8.233333333333333,0.9833333333333332,72.88135593220339,0.2245762711864406,0.7833333333333332,0.0,2.8000000000000007,3,Silent Overworker,Logan Walker
740,AL,Lateral,TM,11:15:57,17:30:08,11:51:47,07:08:28,01:38:31,00:52:54,01:18:29,Billed,1,1,5,8,Yes,11.25,11.85,1.6333333333333333,1.3,2,0,1,7.133333333333334,0.8666666666666667,67.9324894514768,0.2109704641350211,2.25,1.5,2.85,0,Consistent Performer,Rowan Taylor
741,SE,Campus-2021,TS,11:05:54,18:25:37,07:17:21,07:19:24,00:34:14,00:48:14,00:13:59,Billed,1,7,0,8,No,11.083333333333334,7.283333333333333,0.5666666666666667,0.2166666666666666,8,0,0,7.316666666666666,0.8,78.26086956521738,0.1876430205949656,2.083333333333334,7.5,0.0,0,Consistent Performer,Harper Rodriguez
742,SSE,Campus-2023,SN,10:48:55,17:18:45,09:55:53,05:22:08,01:40:00,00:51:00,00:59:34,Unbilled,1,12,9,6,No,10.8,9.916666666666666,1.6666666666666663,0.9833333333333332,13,1,0,5.366666666666666,0.85,64.70588235294117,0.253781512605042,1.8000000000000007,12.5,0.916666666666666,1,Late Starter,Cameron Clark
743,TDS,Campus-2022,TS,09:29:53,18:59:43,08:34:16,05:04:00,00:48:40,00:39:00,00:23:16,Billed,4,7,9,8,No,9.483333333333333,8.566666666666666,0.8,0.3833333333333333,11,0,0,5.066666666666666,0.65,78.59922178988326,0.1692607003891051,0.4833333333333325,9.0,0.0,2,Erratic / At-Risk,Riley Anderson
744,TDS,Campus-2021,SN,09:33:04,20:08:22,10:44:25,09:54:20,00:57:07,00:29:34,00:20:17,Billed,0,3,3,4,No,9.55,10.733333333333333,0.95,0.3333333333333333,3,0,0,9.9,0.4833333333333333,83.54037267080744,0.1335403726708074,0.5500000000000007,3.0,1.7333333333333325,3,Silent Overworker,Rowan Johnson
745,TDS,Campus-2021,TM,08:18:08,17:13:39,08:39:03,09:34:46,00:37:18,00:37:23,01:07:30,Billed,2,12,5,9,No,8.3,8.65,0.6166666666666667,1.1166666666666667,14,0,0,9.566666666666666,0.6166666666666667,72.83236994219654,0.1425818882466281,0.6999999999999993,13.0,0.0,2,Erratic / At-Risk,Reese Walker
746,SE,Campus-2020,TS,08:55:06,21:53:59,09:37:03,08:13:55,00:35:01,00:41:46,00:30:35,Billed,3,10,0,3,No,8.916666666666666,9.616666666666667,0.5833333333333334,0.5,13,0,0,8.216666666666667,0.6833333333333333,81.62911611785096,0.1317157712305026,0.0833333333333339,11.5,0.6166666666666671,2,Erratic / At-Risk,Rowan Lewis
747,TDS,Lateral,TM,10:35:17,21:14:12,09:54:23,09:04:12,00:49:40,00:52:20,01:29:47,Billed,4,2,0,1,No,10.583333333333334,9.9,0.8166666666666667,1.4833333333333334,6,0,0,9.066666666666666,0.8666666666666667,68.01346801346801,0.17003367003367,1.583333333333334,4.0,0.9000000000000004,0,Consistent Performer,Riley Johnson
748,AL,Campus-2021,TM,11:13:12,19:43:07,08:48:08,07:03:02,01:28:05,00:46:43,00:53:16,Unbilled,3,5,3,3,No,11.216666666666669,8.8,1.4666666666666668,0.8833333333333333,8,1,0,7.05,0.7666666666666667,64.58333333333333,0.2537878787878788,2.216666666666667,6.5,0.0,1,Late Starter,Quinn Robinson
749,AL,Campus-2020,TS,10:56:41,18:34:28,07:26:36,05:28:27,00:48:36,00:27:50,01:08:56,Billed,3,12,3,0,No,10.933333333333334,7.433333333333334,0.8,1.1333333333333333,15,0,0,5.466666666666667,0.45,67.9372197309417,0.1681614349775784,1.9333333333333336,13.5,0.0,0,Consistent Performer,Taylor Harris
750,SE,Campus-2023,TS,10:47:42,21:08:54,11:13:13,08:51:41,01:33:39,00:24:05,01:25:18,Unbilled,1,3,0,5,No,10.783333333333331,11.216666666666669,1.55,1.4166666666666667,4,1,0,8.85,0.4,69.98514115898959,0.1738484398216939,1.7833333333333332,3.5,2.216666666666667,3,Silent Overworker,Riley Lewis
751,SSE,Campus-2021,SN,08:29:58,19:32:36,09:27:22,05:22:09,01:17:27,00:32:18,00:42:54,Billed,2,0,6,0,No,8.483333333333333,9.45,1.2833333333333332,0.7,2,0,0,5.366666666666666,0.5333333333333333,73.36860670194002,0.1922398589065255,0.5166666666666675,1.0,0.4499999999999993,2,Erratic / At-Risk,Alex Rodriguez
752,SSE,Campus-2020,TM,09:40:03,21:03:19,11:21:09,07:07:24,00:38:37,00:31:59,00:31:06,Billed,0,0,5,4,No,9.666666666666666,11.35,0.6333333333333333,0.5166666666666667,0,0,0,7.116666666666666,0.5166666666666667,85.3157121879589,0.1013215859030837,0.6666666666666661,0.0,2.35,3,Silent Overworker,Avery Rodriguez
753,SE,Campus-2021,SN,09:01:59,21:30:13,09:56:02,07:46:20,01:40:27,00:30:05,01:11:23,Billed,0,1,5,4,No,9.016666666666667,9.933333333333334,1.6666666666666663,1.1833333333333331,1,0,0,7.766666666666667,0.5,66.2751677852349,0.2181208053691275,0.0166666666666674,1.0,0.9333333333333336,1,Late Starter,Cameron Robinson
754,SSE,Campus-2020,TS,10:45:37,20:04:56,07:42:33,05:09:08,01:59:40,00:41:51,00:25:29,Billed,4,4,2,7,No,10.75,7.7,1.9833333333333332,0.4166666666666667,8,0,0,5.15,0.6833333333333333,59.956709956709965,0.3463203463203463,1.75,6.0,0.0,1,Late Starter,Taylor Garcia
755,SSE,Campus-2020,TM,11:22:38,22:07:44,08:59:10,06:53:59,01:44:12,00:46:44,00:45:15,Billed,0,2,4,7,No,11.366666666666667,8.983333333333333,1.7333333333333334,0.75,2,0,0,6.883333333333333,0.7666666666666667,63.82189239332096,0.2782931354359926,2.366666666666667,2.0,0.0,1,Late Starter,Rowan Harris
756,SE,Campus-2022,SN,11:03:38,20:21:05,07:12:15,05:47:02,00:39:01,00:26:57,01:19:33,Billed,0,13,4,1,Yes,11.05,7.2,0.65,1.3166666666666669,13,0,1,5.783333333333333,0.4333333333333333,66.66666666666666,0.150462962962963,2.0500000000000007,13.0,0.0,0,Consistent Performer,Jordan Robinson
757,TDS,Campus-2023,TM,08:19:18,17:50:56,10:49:44,08:52:20,01:27:15,00:22:14,00:23:54,Billed,4,10,0,4,No,8.316666666666666,10.816666666666666,1.45,0.3833333333333333,14,0,0,8.866666666666667,0.3666666666666666,79.66101694915255,0.1679506933744222,0.6833333333333336,12.0,1.8166666666666664,3,Silent Overworker,Taylor Lee
758,SSE,Campus-2021,TM,11:44:42,19:58:51,10:26:21,08:33:37,00:47:52,00:53:55,00:24:36,Billed,4,1,6,9,Yes,11.733333333333333,10.433333333333334,0.7833333333333333,0.4,5,0,1,8.55,0.8833333333333333,80.19169329073482,0.1597444089456869,2.7333333333333325,3.0,1.4333333333333336,0,Consistent Performer,Casey Thompson
759,SE,Campus-2021,SN,08:29:31,22:29:20,07:55:26,09:17:27,00:49:39,00:44:23,00:43:53,Billed,5,8,6,2,Yes,8.483333333333333,7.916666666666667,0.8166666666666667,0.7166666666666667,13,0,1,9.283333333333331,0.7333333333333333,71.36842105263158,0.1957894736842104,0.5166666666666675,10.5,0.0,2,Erratic / At-Risk,Quinn Taylor
760,SSE,Campus-2023,TS,08:47:23,17:20:14,10:41:14,09:56:06,01:30:15,00:50:41,01:08:36,Billed,1,7,1,8,No,8.783333333333333,10.683333333333334,1.5,1.1333333333333333,8,0,0,9.933333333333334,0.8333333333333334,67.55070202808112,0.2184087363494539,0.2166666666666667,7.5,1.6833333333333336,3,Silent Overworker,Drew Walker
761,SSE,Lateral,TS,10:29:50,20:14:56,09:17:39,08:41:07,00:44:08,00:56:55,00:51:39,Billed,4,4,0,2,No,10.483333333333333,9.283333333333331,0.7333333333333333,0.85,8,0,0,8.683333333333334,0.9333333333333332,72.89048473967684,0.1795332136445242,1.4833333333333325,6.0,0.2833333333333332,0,Consistent Performer,Drew Taylor
762,SE,Campus-2021,TS,11:40:49,19:04:34,10:02:19,06:05:34,00:38:11,00:35:25,01:19:12,Billed,2,11,7,5,No,11.666666666666666,10.033333333333331,0.6333333333333333,1.3166666666666669,13,0,0,6.083333333333333,0.5833333333333334,74.75083056478405,0.1212624584717608,2.666666666666666,12.0,1.0333333333333332,0,Consistent Performer,Jamie Harris
763,AL,Campus-2023,TM,09:47:23,20:59:06,08:43:05,08:48:23,01:38:28,00:35:54,00:49:25,Billed,1,14,7,2,No,9.783333333333331,8.716666666666667,1.6333333333333333,0.8166666666666667,15,0,0,8.8,0.5833333333333334,65.20076481835564,0.254302103250478,0.7833333333333332,14.5,0.0,1,Late Starter,Quinn Lee
764,SSE,Campus-2020,TM,09:38:24,19:46:40,07:16:36,09:50:08,01:14:49,00:24:25,01:28:21,Billed,1,7,5,9,Yes,9.633333333333333,7.266666666666667,1.2333333333333334,1.4666666666666668,8,0,1,9.833333333333334,0.4,57.3394495412844,0.2247706422018348,0.6333333333333329,7.5,0.0,1,Late Starter,Riley Taylor
765,SSE,Campus-2021,SN,08:35:44,19:02:48,09:46:31,08:19:13,01:01:05,00:27:29,01:27:55,Billed,3,14,4,2,No,8.583333333333334,9.766666666666667,1.0166666666666666,1.45,17,0,0,8.316666666666666,0.45,70.13651877133107,0.1501706484641638,0.4166666666666661,15.5,0.7666666666666675,2,Erratic / At-Risk,Taylor Jackson
766,SSE,Campus-2023,TM,10:42:39,22:33:53,11:25:52,05:39:34,01:16:10,00:15:18,00:31:08,Billed,0,9,8,5,No,10.7,11.416666666666666,1.2666666666666666,0.5166666666666667,9,0,0,5.65,0.25,82.18978102189782,0.1328467153284671,1.6999999999999993,9.0,2.416666666666666,3,Silent Overworker,Sage Walker
767,SE,Campus-2022,TM,09:14:10,22:14:04,08:12:08,09:48:53,01:06:45,00:17:46,00:54:30,Unbilled,1,9,0,4,No,9.233333333333333,8.2,1.1,0.9,10,1,0,9.8,0.2833333333333333,72.15447154471545,0.1686991869918699,0.2333333333333325,9.5,0.0,2,Erratic / At-Risk,Jamie Rodriguez
768,SSE,Campus-2021,TM,09:55:43,18:28:50,09:56:25,08:07:04,01:05:23,00:56:44,00:20:06,Billed,2,0,5,3,Yes,9.916666666666666,9.933333333333334,1.0833333333333333,0.3333333333333333,2,0,1,8.116666666666667,0.9333333333333332,76.34228187919464,0.2030201342281879,0.916666666666666,1.0,0.9333333333333336,2,Erratic / At-Risk,Casey Thomas
769,SSE,Campus-2020,TM,10:50:57,22:33:39,10:57:11,05:44:52,01:28:48,00:46:14,00:56:52,Billed,2,4,4,6,Yes,10.833333333333334,10.95,1.4666666666666668,0.9333333333333332,6,0,1,5.733333333333333,0.7666666666666667,71.08066971080669,0.2039573820395738,1.833333333333334,5.0,1.9499999999999995,0,Consistent Performer,Dakota Robinson
770,SSE,Lateral,TM,11:16:17,20:18:01,11:37:44,07:35:15,00:50:55,00:14:41,01:19:12,Unbilled,3,0,4,3,No,11.266666666666667,11.616666666666667,0.8333333333333334,1.3166666666666669,3,1,0,7.583333333333333,0.2333333333333333,79.48350071736013,0.0918220946915351,2.2666666666666675,1.5,2.616666666666667,0,Consistent Performer,Casey Rodriguez
771,SE,Campus-2022,TM,09:30:19,18:09:58,07:33:51,06:26:25,01:47:37,00:36:55,01:13:13,Billed,0,14,8,1,No,9.5,7.55,1.7833333333333332,1.2166666666666668,14,0,0,6.433333333333334,0.6,52.31788079470199,0.3156732891832229,0.5,14.0,0.0,1,Late Starter,Jordan Thompson
772,SSE,Lateral,SN,09:05:44,22:29:07,07:44:08,06:34:22,01:14:46,00:19:17,01:08:21,Billed,0,0,3,1,Yes,9.083333333333334,7.733333333333333,1.2333333333333334,1.1333333333333333,0,0,1,6.566666666666666,0.3166666666666666,65.30172413793103,0.2004310344827586,0.0833333333333339,0.0,0.0,2,Erratic / At-Risk,Alex Taylor
773,SSE,Campus-2020,SN,08:59:09,18:23:23,08:08:07,09:41:10,01:03:11,00:43:44,00:13:45,Billed,5,8,9,8,No,8.983333333333333,8.133333333333333,1.05,0.2166666666666666,13,0,0,9.683333333333334,0.7166666666666667,75.61475409836065,0.2172131147540983,0.0166666666666674,10.5,0.0,2,Erratic / At-Risk,Riley Lewis
774,SSE,Campus-2023,SN,11:16:12,17:40:00,08:04:26,06:20:59,01:21:06,00:51:15,01:07:30,Billed,5,11,1,7,No,11.266666666666667,8.066666666666666,1.35,1.1166666666666667,16,0,0,6.333333333333333,0.85,58.88429752066116,0.2727272727272727,2.2666666666666675,13.5,0.0,1,Late Starter,Rowan Clark
775,TDS,Campus-2020,SN,08:27:32,21:59:32,08:55:05,06:26:55,01:36:45,00:39:24,00:29:33,Billed,3,9,2,1,No,8.45,8.916666666666666,1.6,0.4833333333333333,12,0,0,6.433333333333334,0.65,69.34579439252336,0.2523364485981308,0.5500000000000007,10.5,0.0,1,Late Starter,Taylor Thompson
776,SE,Campus-2023,TS,09:59:10,22:20:21,11:05:54,05:52:04,01:31:38,00:15:33,00:36:51,Unbilled,3,12,3,8,No,9.983333333333333,11.083333333333334,1.5166666666666666,0.6,15,1,0,5.866666666666667,0.25,78.64661654135338,0.1593984962406014,0.9833333333333324,13.5,2.083333333333334,3,Silent Overworker,Sage Brown
777,AL,Campus-2022,TS,08:25:41,22:16:09,11:23:17,07:58:49,00:43:12,00:42:51,00:30:38,Billed,3,10,0,3,No,8.416666666666666,11.383333333333333,0.7166666666666667,0.5,13,0,0,7.966666666666667,0.7,83.16251830161055,0.1244509516837481,0.5833333333333339,11.5,2.383333333333333,3,Silent Overworker,Drew Robinson
778,TDS,Campus-2020,SN,08:23:54,17:48:55,07:18:47,08:17:56,00:49:06,00:22:41,00:26:52,Billed,5,12,7,2,No,8.383333333333333,7.3,0.8166666666666667,0.4333333333333333,17,0,0,8.283333333333333,0.3666666666666666,77.85388127853882,0.1621004566210045,0.6166666666666671,14.5,0.0,2,Erratic / At-Risk,Jordan Anderson
779,TDS,Campus-2023,TS,09:46:58,21:27:43,10:07:59,06:08:57,01:01:33,00:31:35,00:18:36,Unbilled,1,8,2,2,No,9.766666666666667,10.116666666666667,1.0166666666666666,0.3,9,1,0,6.133333333333334,0.5166666666666667,81.87808896210873,0.1515650741350906,0.7666666666666675,8.5,1.1166666666666671,3,Silent Overworker,Morgan Martin
780,SSE,Campus-2021,SN,11:41:34,17:30:14,09:54:33,08:05:26,00:44:24,00:17:03,01:20:24,Unbilled,3,4,6,7,No,11.683333333333334,9.9,0.7333333333333333,1.3333333333333333,7,1,0,8.083333333333334,0.2833333333333333,76.26262626262627,0.1026936026936026,2.6833333333333336,5.5,0.9000000000000004,0,Consistent Performer,Emerson Robinson
781,TDS,Campus-2023,SN,10:05:29,18:20:01,10:04:32,05:28:09,01:43:08,00:31:05,00:16:43,Billed,4,8,1,2,Yes,10.083333333333334,10.066666666666666,1.7166666666666668,0.2666666666666666,12,0,1,5.466666666666667,0.5166666666666667,75.16556291390728,0.2218543046357616,1.083333333333334,10.0,1.0666666666666664,3,Silent Overworker,Casey Anderson
782,SSE,Campus-2022,TM,11:19:25,21:51:59,11:04:59,09:01:58,01:52:32,00:39:03,00:14:33,Billed,4,0,1,6,No,11.316666666666666,11.066666666666666,1.8666666666666667,0.2333333333333333,4,0,0,9.016666666666667,0.65,75.15060240963855,0.2274096385542168,2.3166666666666664,2.0,2.0666666666666664,0,Consistent Performer,Reese White
783,TDS,Campus-2022,SN,10:50:54,20:47:16,07:02:44,05:05:42,01:10:32,00:40:49,00:41:40,Billed,5,5,3,3,Yes,10.833333333333334,7.033333333333333,1.1666666666666667,0.6833333333333333,10,0,1,5.083333333333333,0.6666666666666666,64.21800947867298,0.2606635071090047,1.833333333333334,7.5,0.0,1,Late Starter,Logan Clark
784,AL,Campus-2022,TS,11:43:53,20:57:26,07:46:04,09:40:11,01:40:10,00:31:35,00:51:40,Billed,2,9,1,3,No,11.716666666666669,7.766666666666667,1.6666666666666663,0.85,11,0,0,9.666666666666666,0.5166666666666667,60.94420600858369,0.2811158798283261,2.716666666666667,10.0,0.0,1,Late Starter,Morgan Lee
785,AL,Campus-2020,TS,09:38:49,18:55:17,11:27:58,05:44:00,01:33:23,00:53:12,01:19:01,Billed,0,10,8,4,No,9.633333333333333,11.45,1.55,1.3166666666666669,10,0,0,5.733333333333333,0.8833333333333333,67.24890829694323,0.2125181950509461,0.6333333333333329,10.0,2.4499999999999997,3,Silent Overworker,Morgan Rodriguez
786,TDS,Campus-2022,TM,10:20:28,18:01:37,10:40:34,06:34:58,01:09:05,00:27:14,01:13:57,Unbilled,0,4,3,8,No,10.333333333333334,10.666666666666666,1.15,1.2166666666666668,4,1,0,6.566666666666666,0.45,73.59375,0.15,1.333333333333334,4.0,1.666666666666666,3,Silent Overworker,Quinn Rodriguez
787,TDS,Lateral,SN,08:16:19,19:29:57,08:11:33,05:09:18,01:34:05,00:32:22,00:52:30,Billed,1,1,8,7,No,8.266666666666667,8.183333333333334,1.5666666666666669,0.8666666666666667,2,0,0,5.15,0.5333333333333333,63.747454175152754,0.2566191446028513,0.7333333333333325,1.5,0.0,1,Late Starter,Reese Martin
788,SSE,Campus-2020,SN,09:42:31,21:58:10,10:26:06,06:43:26,01:30:09,00:46:33,00:37:43,Billed,0,7,5,2,No,9.7,10.433333333333334,1.5,0.6166666666666667,7,0,0,6.716666666666667,0.7666666666666667,72.36421725239617,0.2172523961661341,0.6999999999999993,7.0,1.4333333333333336,3,Silent Overworker,Reese Lee
789,TDS,Campus-2023,SN,09:04:56,22:48:19,10:22:51,07:00:02,00:46:04,00:42:38,00:35:03,Unbilled,3,5,8,8,No,9.066666666666666,10.366666666666667,0.7666666666666667,0.5833333333333334,8,1,0,7.0,0.7,80.22508038585208,0.1414790996784566,0.0666666666666664,6.5,1.3666666666666671,3,Silent Overworker,Jordan Clark
790,TDS,Campus-2023,TS,11:30:30,20:17:56,10:10:56,06:16:30,01:39:52,00:37:27,00:16:08,Billed,5,0,5,2,No,11.5,10.166666666666666,1.65,0.2666666666666666,5,0,0,6.266666666666667,0.6166666666666667,75.08196721311475,0.2229508196721311,2.5,2.5,1.166666666666666,0,Consistent Performer,Jamie Lee
791,TDS,Lateral,TS,11:35:57,17:06:28,07:15:26,06:44:39,01:25:42,00:29:14,01:14:47,Billed,4,6,1,3,No,11.583333333333334,7.25,1.4166666666666667,1.2333333333333334,10,0,0,6.733333333333333,0.4833333333333333,56.7816091954023,0.2620689655172414,2.583333333333334,8.0,0.0,1,Late Starter,Emerson Thomas
792,AL,Campus-2023,SN,08:18:22,22:47:35,07:08:20,06:35:00,01:59:43,00:31:58,01:20:52,Billed,5,3,0,8,No,8.3,7.133333333333334,1.9833333333333332,1.3333333333333333,8,0,0,6.583333333333333,0.5166666666666667,46.26168224299066,0.3504672897196261,0.6999999999999993,5.5,0.0,1,Late Starter,Avery Walker
793,SE,Lateral,TS,09:18:43,21:32:09,09:11:20,06:32:08,00:38:34,00:46:04,00:50:20,Billed,0,0,5,1,No,9.3,9.183333333333334,0.6333333333333333,0.8333333333333334,0,0,0,6.533333333333333,0.7666666666666667,75.68058076225044,0.1524500907441016,0.3000000000000007,0.0,0.1833333333333335,2,Erratic / At-Risk,Sage Clark
794,AL,Campus-2023,TS,11:42:20,19:23:20,11:53:36,05:33:54,01:36:45,00:53:36,00:56:29,Billed,3,11,2,3,No,11.7,11.883333333333333,1.6,0.9333333333333332,14,0,0,5.55,0.8833333333333333,71.24824684431977,0.2089761570827489,2.6999999999999997,12.5,2.883333333333333,0,Consistent Performer,Jordan Robinson
795,SE,Campus-2022,TS,11:44:22,21:28:19,11:47:33,05:57:17,01:08:56,00:33:27,00:57:53,Billed,4,3,3,8,No,11.733333333333333,11.783333333333331,1.1333333333333333,0.95,7,0,0,5.95,0.55,77.65205091937766,0.1428571428571428,2.7333333333333325,5.0,2.783333333333333,0,Consistent Performer,Peyton Anderson
796,TDS,Campus-2022,SN,11:11:34,17:42:47,07:00:51,06:59:19,01:16:40,00:29:54,00:23:59,Billed,3,6,7,6,No,11.183333333333334,7.0,1.2666666666666666,0.3833333333333333,9,0,0,6.983333333333333,0.4833333333333333,69.52380952380953,0.25,2.1833333333333336,7.5,0.0,1,Late Starter,Emerson Thompson
797,TDS,Campus-2023,TM,08:50:14,20:10:31,09:39:13,05:24:22,01:08:06,00:22:31,01:09:31,Billed,1,11,1,0,No,8.833333333333334,9.65,1.1333333333333333,1.15,12,0,0,5.4,0.3666666666666666,72.53886010362694,0.155440414507772,0.166666666666666,11.5,0.6500000000000004,2,Erratic / At-Risk,Logan Rodriguez
798,AL,Lateral,TS,10:26:38,20:23:23,09:47:00,05:13:09,01:33:25,00:55:00,00:20:49,Billed,4,14,6,5,No,10.433333333333334,9.783333333333331,1.55,0.3333333333333333,18,0,0,5.216666666666667,0.9166666666666666,71.37989778534923,0.252129471890971,1.4333333333333336,16.0,0.7833333333333332,1,Late Starter,Avery Taylor
